0, 18, 87, 88, 89, 90
0, 18, 87, 88, 91
0, 18, 87, 88
0, 18, 87, 89
0, 18, 87, 88, 89, 90
0, 18, 87, 88, 89, 90
0, 18
0, 18, 87, 88, 89, 90
0, 18, 87, 88, 89, 90
0, 19, 87, 89, 90
0, 18, 87, 88, 89
0, 18, 88, 89
0, 19, 87, 88, 89, 90
0, 18, 87, 90
0, 18, 87, 88
0, 18, 87, 88
0, 18, 87, 88, 89, 90
0, 18, 87, 89
0, 18, 87, 88, 90
0, 18, 87, 88, 89, 90
0, 18, 87, 88, 90
0, 18, 89
0, 18, 87, 88, 90
0, 18, 87, 88, 89
0, 19, 87, 88, 89, 90
0, 18, 87, 89, 90
1, 18, 87, 88, 89
0, 18, 89
0, 18, 87, 88, 89, 90
0, 18, 87, 88, 89, 90
0, 19, 88, 89
0, 18, 87, 89
0, 18, 87, 88, 89
0, 18, 87, 88, 89, 90
1, 18, 87, 88, 89
1, 18, 87, 88
0, 18, 87, 88, 89
0, 18, 87, 90
0, 18, 87, 88, 89, 90
0, 18, 87, 88, 89, 90
0, 18, 85, 87, 88, 89
0, 18, 87, 89, 91
0, 18, 87, 88, 90
0, 19, 87, 88, 89, 90
0, 18, 87, 88, 89
1, 18, 89, 90
0, 18, 87, 88, 90
0, 18, 88, 89
1, 18, 88, 89, 90
0, 18, 87, 88, 89
0, 18, 87, 88, 89, 90
0, 18, 87, 88, 89
0, 18, 87, 88, 89, 90
0, 18, 87, 88, 89, 90
0, 18, 87, 88, 90
0, 18, 19, 87, 89, 90
0, 19, 87, 88, 90
0, 18, 87, 88, 90
0, 19, 87, 88, 90
1, 18, 87, 88, 89, 90
0, 18, 87, 88, 89, 91
0, 19, 87, 88, 90
1, 18, 87, 88, 89
0, 18, 87, 88, 89
0, 17, 19, 87, 88, 89, 90
2, 18, 87, 88
0, 18, 88
0, 18, 88, 89
0, 18, 87, 89
0, 18, 87, 88, 89
0, 18, 88, 89, 90
0, 18, 87, 88, 89
0, 18
0, 18, 88, 89, 90
0, 18, 88, 89, 90
1, 18, 87, 89, 90
0, 18, 87
0, 18, 87, 88, 89
0, 18
0, 18, 87, 89
0, 19, 87, 88, 89, 90
0, 18, 87, 89, 90
0, 18, 87, 88, 89, 90
0, 18, 87
0, 18, 88, 89
0, 18, 87, 90
0, 18, 87, 88, 90
0, 18
0, 18, 89, 90
0, 18, 87, 88, 89
0, 18, 88, 90
0, 18, 87, 88, 89, 90
0, 20, 87, 88, 89
0, 18, 87, 88, 89, 90
0, 18, 87, 88, 89
0, 18, 87, 92
0, 18, 90
0, 18, 87, 88, 90
0, 18, 87, 89
0, 18, 87, 88, 89
